Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
ppb,Williamsbridge and Baychester (CD12),Annual Average 2022,01/01/2022,15.2
ppb,Williamsbridge and Baychester (CD12),Winter 2013-14,12/01/2013,23.9
ppb,Bay Ridge and Dyker Heights (CD10),Winter 2008-09,12/01/2008,28.4
ppb,Borough Park (CD12),Winter 2017-18,12/01/2017,24.6
ppb,Williamsburg - Bushwick,Summer 2013,06/01/2013,19.1
ppb,Bensonhurst - Bay Ridge,Annual Average 2016,12/31/2015,17.8
ppb,Bensonhurst - Bay Ridge,Annual Average 2018,01/01/2018,16.9
ppb,Williamsburg - Bushwick,Summer 2016,06/01/2016,15.9
ppb,Williamsburg - Bushwick,Summer 2011,06/01/2011,21.2
ppb,Bensonhurst - Bay Ridge,Summer 2010,06/01/2010,16.9
ppb,Bensonhurst - Bay Ridge,Winter 2015-16,12/01/2015,22.7
mcg/m3,East Flatbush - Flatbush,Annual Average 2012,12/01/2011,9
mcg/m3,Bronx,Annual Average 2012,12/01/2011,9.5
mcg/m3,Brooklyn,Annual Average 2012,12/01/2011,9
mcg/m3,Hunts Point - Mott Haven,Summer 2009,06/01/2009,9.7
mcg/m3,East Flatbush - Flatbush,Annual Average 2013,12/01/2012,8.6
mcg/m3,East Flatbush - Flatbush,Summer 2009,06/01/2009,10.8
mcg/m3,East Flatbush - Flatbush,Annual Average 2017,01/01/2017,7.4
mcg/m3,Bronx,Winter 2010-11,12/01/2010,13.9
mcg/m3,Bronx,Summer 2009,06/01/2009,10.7
mcg/m3,Bronx,Winter 2014-15,12/01/2014,10.2
mcg/m3,Bronx,Annual Average 2021,01/01/2021,6.6
mcg/m3,Brooklyn,Winter 2014-15,12/01/2014,9
mcg/m3,Brooklyn,Annual Average 2021,01/01/2021,6.6
mcg/m3,Jamaica,Annual Average 2020,01/01/2020,6
mcg/m3,Hunts Point - Mott Haven,Annual Average 2015,01/01/2015,9.6
mcg/m3,Gramercy Park - Murray Hill,Annual Average 2020,01/01/2020,8.2
mcg/m3,East Flatbush - Flatbush,Annual Average 2011,12/01/2010,10.2
mcg/m3,Brooklyn,Summer 2014,06/01/2014,8.8
mcg/m3,Brooklyn,Winter 2018-19,12/01/2018,7.3
mcg/m3,Bushwick (CD4),Summer 2022,06/01/2022,6.8
mcg/m3,Bushwick (CD4),Annual Average 2019,01/01/2019,7.1
ppb,Bronx,Summer 2009,06/01/2009,20.8
ppb,Bronx,Annual Average 2013,12/01/2012,19.9
ppb,Bronx,Annual Average 2017,01/01/2017,19.4
ppb,Bronx,Annual Average 2021,01/01/2021,16.5
ppb,Brooklyn,Winter 2010-11,12/01/2010,29.7
ppb,Brooklyn,Summer 2009,06/01/2009,20.1
ppb,Greenwich Village - SoHo,Annual Average 2013,12/01/2012,29.2
ppb,Greenwich Village - SoHo,Winter 2010-11,12/01/2010,36.8
ppb,Hunts Point - Mott Haven,Summer 2014,06/01/2014,16.4
ppb,Hunts Point - Mott Haven,Winter 2018-19,12/01/2018,24.2
ppb,East Flatbush - Flatbush,Annual Average 2020,01/01/2020,16.1
ppb,Highbridge and Concourse (CD4),Summer 2022,06/01/2022,13.7
ppb,East Flatbush - Flatbush,Annual Average 2009,12/01/2008,25.1
mcg/m3,Hunts Point - Mott Haven,Summer 2014,06/01/2014,7.6
mcg/m3,Bronx,Annual Average 2011,12/01/2010,10.8
mcg/m3,Bronx,Annual Average 2009,12/01/2008,11.1
mcg/m3,Brooklyn,Annual Average 2015,01/01/2015,8.7
mcg/m3,Brooklyn,Annual Average 2020,01/01/2020,6.1
mcg/m3,East Flatbush - Flatbush,Annual Average 2015,01/01/2015,8.6
mcg/m3,East Flatbush - Flatbush,Summer 2014,06/01/2014,8.7
mcg/m3,Bushwick (CD4),Winter 2017-18,12/01/2017,8.8
mcg/m3,Morrisania and Crotona (CD3),Annual Average 2019,01/01/2019,6.9
mcg/m3,Bedford Stuyvesant (CD3),Winter 2020-21,12/01/2020,7
mcg/m3,Bedford Stuyvesant (CD3),Summer 2016,06/01/2016,8.4
mcg/m3,Highbridge and Concourse (CD4),Summer 2011,06/01/2011,12.2
mcg/m3,Elmhurst and Corona (CD4),Winter 2020-21,12/01/2020,6.8
mcg/m3,Lower East Side and Chinatown (CD3),Winter 2020-21,12/01/2020,7.7
mcg/m3,Morrisania and Crotona (CD3),Summer 2016,06/01/2016,8.5
mcg/m3,Morrisania and Crotona (CD3),Winter 2015-16,12/01/2015,8.4
mcg/m3,Elmhurst and Corona (CD4),Winter 2017-18,12/01/2017,8.2
ppb,East Flatbush - Flatbush,Summer 2014,06/01/2014,15.1
ppb,East Flatbush - Flatbush,Annual Average 2011,12/01/2010,23.6
ppb,Brooklyn,Annual Average 2011,12/01/2010,22.8
ppb,Bronx,Annual Average 2009,12/01/2008,24.5
ppb,Bronx,Winter 2018-19,12/01/2018,20.9
ppb,Bronx,Annual Average 2015,01/01/2015,20
ppb,Lower East Side and Chinatown (CD3),Winter 2008-09,12/01/2008,36.9
ppb,Morrisania and Crotona (CD3),Annual Average 2019,01/01/2019,17.8
ppb,Morrisania and Crotona (CD3),Winter 2014-15,12/01/2014,25.2
ppb,East Flatbush - Flatbush,Summer 2012,06/01/2012,16.9
ppb,Brooklyn,Summer 2013,06/01/2013,15.8
ppb,Brooklyn,Summer 2021,06/01/2021,30.5
ppb,East Flatbush - Flatbush,Summer 2021,06/01/2021,30.9
ppb,Canarsie - Flatlands,Summer 2013,06/01/2013,33.7
ppb,Canarsie - Flatlands,Summer 2021,06/01/2021,32.3
ppb,Brooklyn,Summer 2013,06/01/2013,31.1
ppb,Hunts Point - Mott Haven,Summer 2021,06/01/2021,29.5
ppb,Bronx,Summer 2021,06/01/2021,29.8
ppb,Canarsie - Flatlands,Winter 2009-10,12/01/2009,24.6
mcg/m3,Downtown - Heights - Slope,Annual Average 2022,01/01/2022,6.4
mcg/m3,Chelsea - Clinton,Summer 2012,06/01/2012,13.3
mcg/m3,Chelsea - Clinton,Annual Average 2014,12/01/2013,12.5
mcg/m3,Central Harlem - Morningside Heights,Winter 2011-12,12/01/2011,10.9
mcg/m3,Central Harlem - Morningside Heights,Winter 2009-10,12/01/2009,11.5
ppb,Brownsville (CD16),Winter 2013-14,12/01/2013,28.8
ppb,Midtown (CD5),Annual Average 2019,01/01/2019,28.5
ppb,Midtown (CD5),Winter 2017-18,12/01/2017,35.2
ppb,Fordham and University Heights (CD5),Winter 2008-09,12/01/2008,34.1
ppb,Brownsville (CD16),Annual Average 2019,01/01/2019,17
ppb,Brownsville (CD16),Annual Average 2022,01/01/2022,15.9
ppb,Southwest Queens,Winter 2021-22,12/01/2021,19.4
ppb,Southwest Queens,Winter 2020-21,12/01/2020,21.3
mcg/m3,Northeast Bronx,Winter 2011-12,12/01/2011,8.9
mcg/m3,Northeast Bronx,Summer 2020,06/01/2020,7.2
mcg/m3,Chelsea - Clinton,Winter 2009-10,12/01/2009,13.2
mcg/m3,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,10
mcg/m3,Central Harlem - Morningside Heights,Summer 2019,06/01/2019,8.2
mcg/m3,Chelsea - Clinton,Winter 2012-13,12/01/2012,14.3
mcg/m3,Chelsea - Clinton,Summer 2019,06/01/2019,11.2
mcg/m3,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,14.4
mcg/m3,Central Harlem - Morningside Heights,Annual Average 2017,01/01/2017,7.9
mcg/m3,Chelsea - Clinton,Summer 2009,06/01/2009,14.3
mcg/m3,Chelsea - Clinton,Annual Average 2013,12/01/2012,12.4
mcg/m3,Chelsea - Clinton,Winter 2010-11,12/01/2010,15.7
mcg/m3,Chelsea - Clinton,Winter 2014-15,12/01/2014,12.1
mcg/m3,Chelsea - Clinton,Annual Average 2021,01/01/2021,8.4
mcg/m3,Fresh Meadows,Winter 2014-15,12/01/2014,8.8
mcg/m3,Fresh Meadows,Annual Average 2021,01/01/2021,6.3
ppb,Brownsville (CD16),Summer 2021,06/01/2021,11.3
"per 100,000 children",Downtown - Heights - Slope,2005-2007,01/01/2005,99.3
"per 100,000 children",Central Harlem - Morningside Heights,2017-2019,01/01/2017,138
mcg/m3,Long Island City - Astoria,Winter 2016-17,12/01/2016,8.9
mcg/m3,Washington Heights,Summer 2015,06/01/2015,9.9
mcg/m3,Washington Heights,Annual Average 2013,12/01/2012,9.5
mcg/m3,Port Richmond,Winter 2011-12,12/01/2011,8.6
mcg/m3,Jamaica and Hollis (CD12),Summer 2017,06/01/2017,8.6
mcg/m3,Jamaica and Hollis (CD12),Winter 2009-10,12/01/2009,9.7
mcg/m3,Jamaica and Hollis (CD12),Winter 2011-12,12/01/2011,8.8
mcg/m3,Jamaica and Hollis (CD12),Annual Average 2014,12/01/2013,8.5
mcg/m3,Jamaica and Hollis (CD12),Summer 2018,06/01/2018,8.3
ppb,Williamsburg - Bushwick,Winter 2008-09,12/01/2008,32.8
ppb,Williamsburg - Bushwick,Annual Average 2022,01/01/2022,17.4
ppb,Bensonhurst - Bay Ridge,Annual Average 2019,01/01/2019,15.7
ppb,Upper East Side (CD8),Summer 2012,06/01/2012,27
ppb,Upper East Side (CD8),Summer 2013,06/01/2013,25.3
ppb,Upper East Side (CD8),Annual Average 2018,01/01/2018,23.5
ppb,Central Harlem (CD10),Summer 2013,06/01/2013,21.6
ppb,Throgs Neck and Co-op City (CD10),Annual Average 2018,01/01/2018,15.8
ppb,Throgs Neck and Co-op City (CD10),Winter 2021-22,12/01/2021,21.4
ppb,Williamsbridge and Baychester (CD12),Winter 2021-22,12/01/2021,21
"per 100,000 children",Washington Heights,2005-2007,01/01/2005,175.9
"per 100,000 children",Greenpoint,2005-2007,01/01/2005,60.8
"per 100,000 children",Washington Heights,2012-2014,01/02/2012,111.6
mcg/m3,South Ozone Park and Howard Beach (CD10),Winter 2011-12,12/01/2011,8.2
mcg/m3,South Ozone Park and Howard Beach (CD10),Winter 2009-10,12/01/2009,9.5
mcg/m3,South Ozone Park and Howard Beach (CD10),Winter 2016-17,12/01/2016,7.6
mcg/m3,South Ozone Park and Howard Beach (CD10),Summer 2017,06/01/2017,8.3
mcg/m3,South Ozone Park and Howard Beach (CD10),Summer 2018,06/01/2018,7.9
mcg/m3,Central Harlem (CD10),Winter 2016-17,12/01/2016,8.2
mcg/m3,Washington Heights and Inwood (CD12),Winter 2016-17,12/01/2016,8.2
mcg/m3,Williamsbridge and Baychester (CD12),Winter 2011-12,12/01/2011,8.9
ppb,Union Square - Lower East Side,Annual Average 2012,12/01/2011,28.2
ppb,High Bridge - Morrisania,Annual Average 2012,12/01/2011,24.2
ppb,High Bridge - Morrisania,Summer 2022,06/01/2022,13.6
ppb,Lower Manhattan,Winter 2013-14,12/01/2013,34.5
ppb,High Bridge - Morrisania,Winter 2008-09,12/01/2008,33.6
ppb,Coney Island - Sheepshead Bay,Winter 2013-14,12/01/2013,25.9
ppb,Union Square - Lower East Side,Winter 2017-18,12/01/2017,28.1
ppb,Union Square - Lower East Side,Winter 2008-09,12/01/2008,37.7
ppb,High Bridge - Morrisania,Winter 2017-18,12/01/2017,27.1
ppb,High Bridge - Morrisania,Annual Average 2019,01/01/2019,18.8
ppb,Borough Park,Winter 2021-22,12/01/2021,21
ppb,Borough Park,Annual Average 2018,01/01/2018,18.1
ppb,Manhattan,Annual Average 2016,12/31/2015,24.4
ppb,Lower Manhattan,Summer 2013,06/01/2013,27.9
ppb,Coney Island - Sheepshead Bay,Annual Average 2018,01/01/2018,14.4
ppb,Manhattan,Summer 2012,06/01/2012,25.8
ppb,Manhattan,Summer 2021,06/01/2021,16.4
ppb,Union Square - Lower East Side,Summer 2021,06/01/2021,15.7
ppb,Lower Manhattan,Summer 2021,06/01/2021,17.8
ppb,Bensonhurst - Bay Ridge,Winter 2016-17,12/01/2016,23.8
mcg/m3,Borough Park,Annual Average 2014,12/01/2013,8.9
mcg/m3,Bensonhurst - Bay Ridge,Summer 2018,06/01/2018,7.8
mcg/m3,Manhattan,Summer 2017,06/01/2017,10.4
mcg/m3,Mott Haven and Melrose (CD1),Winter 2019-20,12/01/2019,7.3
mcg/m3,Union Square - Lower East Side,Winter 2011-12,12/01/2011,10.5
mcg/m3,Lower Manhattan,Annual Average 2014,12/01/2013,11.4
mcg/m3,Lower Manhattan,Summer 2020,06/01/2020,7.8
mcg/m3,Manhattan,Summer 2018,06/01/2018,9.7
ppb,Bensonhurst - Bay Ridge,Winter 2019-20,12/01/2019,23.8
ppb,High Bridge - Morrisania,Winter 2012-13,12/01/2012,28.3
ppb,High Bridge - Morrisania,Summer 2015,06/01/2015,18.2
ppb,High Bridge - Morrisania,Winter 2019-20,12/01/2019,25.8
ppb,High Bridge - Morrisania,Annual Average 2013,12/01/2012,23.7
"per 100,000 children",Ridgewood - Forest Hills,2017-2019,01/01/2017,24
"per 100,000 children",Fordham - Bronx Pk,2005-2007,01/01/2005,167.2
"per 100,000 children",Sunset Park,2009-2011,01/01/2009,51.3
mcg/m3,Rego Park and Forest Hills (CD6),Summer 2018,06/01/2018,8.4
mcg/m3,Ridgewood - Forest Hills,Winter 2016-17,12/01/2016,7.9
ppb,Fordham - Bronx Pk,Summer 2010,06/01/2010,19.7
ppb,Upper East Side,Summer 2016,06/01/2016,20.8
ppb,Fordham - Bronx Pk,Annual Average 2012,12/01/2011,21
ppb,Upper East Side,Summer 2022,06/01/2022,15.2
ppb,East Harlem,Annual Average 2012,12/01/2011,25.3
ppb,Fordham - Bronx Pk,Winter 2013-14,12/01/2013,25
ppb,Sunset Park,Winter 2013-14,12/01/2013,27.7
ppb,East Harlem,Summer 2020,06/01/2020,14.2
ppb,Sunset Park,Summer 2018,06/01/2018,14.4
mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2011-12,12/01/2011,9.5
mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2018,06/01/2018,8.5
mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,9.1
mcg/m3,Sunset Park,Summer 2020,06/01/2020,7.3
mcg/m3,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,11.4
mcg/m3,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,9.9
mcg/m3,Fordham - Bronx Pk,Summer 2017,06/01/2017,9.4
mcg/m3,Fordham - Bronx Pk,Summer 2020,06/01/2020,7.2
mcg/m3,Crown Heights and Prospect Heights (CD8),Winter 2011-12,12/01/2011,9.6
mcg/m3,Crown Heights and Prospect Heights (CD8),Winter 2009-10,12/01/2009,10.4
mcg/m3,Clinton and Chelsea (CD4),Summer 2020,06/01/2020,8.3
mcg/m3,Riverdale and Fieldston (CD8),Winter 2012-13,12/01/2012,11.3
ppb,East Harlem,Annual Average 2014,12/01/2013,23.8
ppb,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,23.9
ppb,Fordham - Bronx Pk,Summer 2020,06/01/2020,13.2
ppb,East Harlem,Annual Average 2010,12/01/2009,27.1
ppb,Fordham - Bronx Pk,Annual Average 2010,12/01/2009,22.1
ppb,Crotona -Tremont,Winter 2012-13,12/01/2012,27.1
mcg/m3,Port Richmond,Summer 2020,06/01/2020,6.9
mcg/m3,Kingsbridge - Riverdale,Annual Average 2014,12/01/2013,9
mcg/m3,Port Richmond,Summer 2017,06/01/2017,8.6
mcg/m3,Port Richmond,Winter 2016-17,12/01/2016,7.4
ppb,Williamsburg - Bushwick,Annual Average 2009,12/01/2008,27.1
ppb,Williamsburg - Bushwick,Annual Average 2011,12/01/2010,25.8
ppb,Williamsburg - Bushwick,Winter 2018-19,12/01/2018,25.3
ppb,Bensonhurst - Bay Ridge,Annual Average 2020,01/01/2020,14.8
ppb,Bensonhurst - Bay Ridge,Annual Average 2009,12/01/2008,22.5
ppb,Bensonhurst - Bay Ridge,Annual Average 2011,12/01/2010,21.6
ppb,Williamsburg - Bushwick,Annual Average 2010,12/01/2009,25.3
ppb,Williamsburg - Bushwick,Winter 2012-13,12/01/2012,27.4
ppb,Bensonhurst - Bay Ridge,Summer 2015,06/01/2015,13.3
ppb,Bensonhurst - Bay Ridge,Summer 2019,06/01/2019,13
ppb,Kingsbridge - Riverdale,Summer 2011,06/01/2011,16.3
ppb,Kingsbridge - Riverdale,Summer 2010,06/01/2010,18.1
ppb,Kingsbridge - Riverdale,Summer 2016,06/01/2016,13
ppb,Port Richmond,Summer 2022,06/01/2022,9.4
ppb,Kingsbridge - Riverdale,Winter 2017-18,12/01/2017,21.3
ppb,Port Richmond,Winter 2013-14,12/01/2013,24.5
ppb,Long Island City - Astoria,Annual Average 2022,01/01/2022,17.4
ppb,Port Richmond,Summer 2021,06/01/2021,11.8
ppb,Kingsbridge - Riverdale,Summer 2013,06/01/2013,14.2
ppb,Port Richmond,Winter 2009-10,12/01/2009,22.8
mcg/m3,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,11.5
mcg/m3,Washington Heights and Inwood (CD12),Annual Average 2010,12/01/2009,10.7
mcg/m3,Washington Heights and Inwood (CD12),Winter 2012-13,12/01/2012,12.1
ppb,Greenpoint,Winter 2011-12,12/01/2011,26.9
ppb,Greenpoint,Summer 2020,06/01/2020,14.7
ppb,Long Island City - Astoria,Annual Average 2021,01/01/2021,19
ppb,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,25.5
ppb,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,17.3
ppb,Kingsbridge - Riverdale,Annual Average 2021,01/01/2021,14.8
ppb,Gramercy Park - Murray Hill,Winter 2016-17,12/01/2016,34.7
ppb,Gramercy Park - Murray Hill,Annual Average 2014,12/01/2013,34.7
ppb,Jamaica,Winter 2009-10,12/01/2009,25.4
ppb,Jamaica,Winter 2011-12,12/01/2011,22.8
ppb,Jamaica,Annual Average 2014,12/01/2013,18.8
ppb,Jamaica,Summer 2018,06/01/2018,12.8
ppb,Gramercy Park - Murray Hill,Summer 2018,06/01/2018,26.1
ppb,Greenwich Village - SoHo,Annual Average 2014,12/01/2013,28
ppb,Greenwich Village - SoHo,Summer 2020,06/01/2020,16.2
ppb,Southwest Queens,Winter 2009-10,12/01/2009,26.1
ppb,Southwest Queens,Summer 2018,06/01/2018,11.8
ppb,Greenwich Village - SoHo,Winter 2012-13,12/01/2012,32.7
ppb,East Flatbush - Flatbush,Winter 2012-13,12/01/2012,25.9
ppb,Brooklyn,Winter 2019-20,12/01/2019,25.6
ppb,East Flatbush - Flatbush,Summer 2019,06/01/2019,12.8
ppb,Elmhurst and Corona (CD4),Annual Average 2013,12/01/2012,22.8
ppb,Highbridge and Concourse (CD4),Winter 2014-15,12/01/2014,26.1
ppb,Morrisania and Crotona (CD3),Summer 2016,06/01/2016,16.2
"per 100,000 children",Brooklyn,2015-2017,01/01/2015,62.5
"per 100,000 children",Bronx,2012-2014,01/02/2012,183.6
"per 100,000 children",Bronx,2015-2017,01/01/2015,146.9
"per 100,000 children",East Flatbush - Flatbush,2015-2017,01/01/2015,84.2
"per 100,000 children",Brooklyn,2009-2011,01/01/2009,93.1
"per 100,000 children",Hunts Point - Mott Haven,2009-2011,01/01/2009,251.3
"per 100,000 children",Hunts Point - Mott Haven,2005-2007,01/01/2005,278.6
"per 100,000 children",Jamaica,2017-2019,01/01/2017,59
mcg/m3,Gramercy Park - Murray Hill,Winter 2019-20,12/01/2019,11
mcg/m3,Bronx,Summer 2013,06/01/2013,10.4
mcg/m3,Bronx,Annual Average 2018,01/01/2018,7.3
mcg/m3,Brooklyn,Summer 2021,06/01/2021,8.5
mcg/m3,Hunts Point - Mott Haven,Summer 2021,06/01/2021,9
mcg/m3,East Flatbush - Flatbush,Summer 2021,06/01/2021,8.3
mcg/m3,Northeast Bronx,Summer 2017,06/01/2017,9.3
ppb,East Flatbush - Flatbush,Summer 2010,06/01/2010,19
ppb,Southwest Queens,Summer 2010,06/01/2010,34
ppb,East Flatbush - Flatbush,Annual Average 2015,01/01/2015,19.7
ppb,East Flatbush - Flatbush,Winter 2010-11,12/01/2010,30.5
ppb,East Flatbush - Flatbush,Winter 2018-19,12/01/2018,21.7
ppb,Chelsea - Clinton,Summer 2010,06/01/2010,34.8
ppb,Central Harlem - Morningside Heights,Summer 2022,06/01/2022,13.2
ppb,Chelsea - Clinton,Annual Average 2012,12/01/2011,34.3
ppb,Downtown - Heights - Slope,Winter 2017-18,12/01/2017,27.2
ppb,Northeast Bronx,Annual Average 2022,01/01/2022,15.4
ppb,Downtown - Heights - Slope,Summer 2013,06/01/2013,20
ppb,Northeast Bronx,Summer 2013,06/01/2013,14.3
mcg/m3,Downtown - Heights - Slope,Winter 2011-12,12/01/2011,10.4
mcg/m3,Downtown - Heights - Slope,Winter 2009-10,12/01/2009,10.7
mcg/m3,Downtown - Heights - Slope,Winter 2016-17,12/01/2016,8.5
mcg/m3,Northeast Bronx,Winter 2009-10,12/01/2009,10.2
mcg/m3,Fordham and University Heights (CD5),Annual Average 2010,12/01/2009,11.4
mcg/m3,Fordham and University Heights (CD5),Winter 2012-13,12/01/2012,12.5
mcg/m3,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,9.9
mcg/m3,Central Harlem - Morningside Heights,Winter 2016-17,12/01/2016,8.3
mcg/m3,Central Harlem - Morningside Heights,Summer 2020,06/01/2020,7.4
ppb,Chelsea - Clinton,Winter 2016-17,12/01/2016,32.9
ppb,Chelsea - Clinton,Summer 2019,06/01/2019,24.9
ppb,Central Harlem - Morningside Heights,Annual Average 2021,01/01/2021,18.2
ppb,Fresh Meadows,Winter 2014-15,12/01/2014,24
ppb,Chelsea - Clinton,Winter 2010-11,12/01/2010,39.7
ppb,Chelsea - Clinton,Annual Average 2013,12/01/2012,33.4
ppb,Central Harlem - Morningside Heights,Annual Average 2017,01/01/2017,22.6
ppb,Central Harlem - Morningside Heights,Summer 2018,06/01/2018,16.9
ppb,Northeast Bronx,Summer 2017,06/01/2017,14.4
ppb,Northeast Bronx,Summer 2020,06/01/2020,13
ppb,Crotona -Tremont,Summer 2015,06/01/2015,17.9
ppb,Upper East Side,Winter 2012-13,12/01/2012,31.8
ppb,East Harlem,Annual Average 2021,01/01/2021,18.3
ppb,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,27.5
ppb,East Harlem,Winter 2010-11,12/01/2010,32.9
ppb,East Harlem,Summer 2009,06/01/2009,26.4
ppb,Crotona -Tremont,Annual Average 2013,12/01/2012,22.7
ppb,Crotona -Tremont,Winter 2014-15,12/01/2014,25.6
ppb,Flushing - Clearview,Summer 2020,06/01/2020,11
ppb,Ridgewood - Forest Hills,Summer 2017,06/01/2017,13.8
ppb,Crotona -Tremont,Winter 2009-10,12/01/2009,27
ppb,Ridgewood - Forest Hills,Winter 2009-10,12/01/2009,26.4
ppb,Crotona -Tremont,Winter 2016-17,12/01/2016,27.7
ppb,Sunset Park,Summer 2017,06/01/2017,14.1
"per 100,000 adults",Fordham - Bronx Pk,2009-2011,01/01/2009,20.5
"per 100,000 adults",Crotona -Tremont,2005-2007,01/01/2005,33.7
"per 100,000 adults",Upper East Side,2005-2007,01/01/2005,11.1
"per 100,000 adults",Sunset Park,2005-2007,01/01/2005,17.2
"per 100,000 adults",Fordham - Bronx Pk,2005-2007,01/01/2005,28.1
"per 100,000 adults",Upper East Side,2015-2017,01/01/2015,6.7
ppb,Upper East Side,Summer 2020,06/01/2020,29.3
ppb,Flushing - Clearview,Summer 2020,06/01/2020,31.6
ppb,Sunset Park,Annual Average 2014,12/01/2013,20.2
ppb,Fordham - Bronx Pk,Summer 2018,06/01/2018,13.3
ppb,Fordham - Bronx Pk,Summer 2017,06/01/2017,14.9
ppb,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,26.3
ppb,Fordham - Bronx Pk,2-Year Summer Average 2009-2010,06/01/2009,27.5
ppb,Fordham - Bronx Pk,Summer 2018,06/01/2018,30.6
ppb,East Harlem,2-Year Summer Average 2009-2010,06/01/2009,25.7
"per 100,000 adults",East Harlem,2005-2007,01/01/2005,202.7
"per 100,000 adults",Fordham - Bronx Pk,2012-2014,01/02/2012,77.6
"per 100,000 adults",Fordham - Bronx Pk,2015-2017,01/01/2015,64.1
ppb,Washington Heights,Annual Average 2013,12/01/2012,22.8
ppb,Washington Heights,Winter 2016-17,12/01/2016,26.9
ppb,Washington Heights,Summer 2020,06/01/2020,14
ppb,Port Richmond,Summer 2020,06/01/2020,9.8
ppb,Port Richmond,Summer 2018,06/01/2018,12.3
ppb,Port Richmond,Winter 2016-17,12/01/2016,21.5
ppb,Port Richmond,Summer 2017,06/01/2017,13.3
ppb,Greenpoint,Summer 2017,06/01/2017,29
ppb,Port Richmond,Summer 2017,06/01/2017,27
ppb,Port Richmond,Summer 2018,06/01/2018,28.5
ppb,Port Richmond,Summer 2020,06/01/2020,27
"per 100,000 adults",Greenpoint,2017-2019,01/01/2017,4
"per 100,000 adults",Washington Heights,2017-2019,01/01/2017,6
"per 100,000 adults",Kingsbridge - Riverdale,2005-2007,01/01/2005,28.5
"per 100,000 adults",Washington Heights,2012-2014,01/02/2012,10.5
ppb,Kingsbridge - Riverdale,2-Year Summer Average 2009-2010,06/01/2009,28.4
ppb,Kingsbridge - Riverdale,Summer 2017,06/01/2017,27.5
ppb,Greenpoint,2-Year Summer Average 2009-2010,06/01/2009,27.1
ppb,Kingsbridge - Riverdale,Summer 2017,06/01/2017,13
ppb,Greenpoint,Annual Average 2014,12/01/2013,22.4
ppb,Kingsbridge - Riverdale,Annual Average 2014,12/01/2013,17.1
ppb,Greenpoint,Summer 2020,06/01/2020,29.7
ppb,Long Island City - Astoria,Summer 2020,06/01/2020,31
"per 100,000 adults",Kingsbridge - Riverdale,2015-2017,01/01/2015,25.8
"per 100,000 adults",Long Island City - Astoria,2012-2014,01/02/2012,25.1
"per 100,000 adults",Washington Heights,2012-2014,01/02/2012,40.4
"per 100,000 adults",Washington Heights,2015-2017,01/01/2015,32.9
"per 100,000 adults",Long Island City - Astoria,2009-2011,01/01/2009,28.1
"per 100,000 adults",Kingsbridge - Riverdale,2009-2011,01/01/2009,25.4
ppb,Williamsbridge and Baychester (CD12),Annual Average 2010,12/01/2009,19.7
ppb,Bay Ridge and Dyker Heights (CD10),Winter 2012-13,12/01/2012,25
ppb,High Bridge - Morrisania,Summer 2009,06/01/2009,26.5
ppb,Manhattan,Winter 2011-12,12/01/2011,30.2
ppb,Borough Park,Annual Average 2014,12/01/2013,20.4
ppb,Borough Park,Summer 2020,06/01/2020,10.7
"per 100,000 adults",Manhattan,2015-2017,01/01/2015,9.6
"per 100,000 adults",Union Square - Lower East Side,2015-2017,01/01/2015,10.7
"per 100,000 adults",Borough Park,2009-2011,01/01/2009,11.8
"per 100,000 adults",High Bridge - Morrisania,2009-2011,01/01/2009,27.6
"per 100,000 adults",Manhattan,2009-2011,01/01/2009,12.6
