Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value
Nitrogen dioxide (NO2),ppb,UHF42,304.0,Upper West Side,2019-01-01,20.8
Nitrogen dioxide (NO2),ppb,Borough,5.0,Staten Island,2019-01-01,11.9
Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2019-01-01,10.1
Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),2019-01-01,6.6
Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),2019-01-01,6.7
Fine particles (PM 2.5),mcg/m3,CD,404.0,Elmhurst and Corona (CD4),2019-01-01,6.9
Fine particles (PM 2.5),mcg/m3,CD,317.0,East Flatbush (CD17),2019-01-01,6.4
Fine particles (PM 2.5),mcg/m3,UHF34,103.0,Fordham - Bronx Pk,2019-01-01,6.7
Fine particles (PM 2.5),mcg/m3,UHF34,306308.0,Chelsea-Village,2019-01-01,10.0
Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,2019-01-01,9.0
Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,2019-01-01,7.4
Fine particles (PM 2.5),mcg/m3,UHF34,211.0,Williamsburg - Bushwick,2019-01-01,7.5
Fine particles (PM 2.5),mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,2019-01-01,8.7
Fine particles (PM 2.5),mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),2019-01-01,7.0
Nitrogen dioxide (NO2),ppb,UHF42,102.0,Northeast Bronx,2019-01-01,14.7
Fine particles (PM 2.5),mcg/m3,UHF34,407.0,Southwest Queens,2019-01-01,6.2
Nitrogen dioxide (NO2),ppb,UHF34,206.0,Borough Park,2019-01-01,16.7
Nitrogen dioxide (NO2),ppb,UHF34,408.0,Jamaica,2019-01-01,15.5
Fine particles (PM 2.5),mcg/m3,UHF34,206.0,Borough Park,2019-01-01,6.3
Nitrogen dioxide (NO2),ppb,CD,502.0,South Beach and Willowbrook (CD2),2019-01-01,11.7
Nitrogen dioxide (NO2),ppb,UHF42,310.0,Lower Manhattan,2019-01-01,24.2
Nitrogen dioxide (NO2),ppb,CD,501.0,St. George and Stapleton (CD1),2019-01-01,15.1
Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),2019-01-01,20.7
Fine particles (PM 2.5),mcg/m3,UHF42,402.0,West Queens,2019-01-01,7.4
Fine particles (PM 2.5),mcg/m3,UHF42,502.0,Stapleton - St. George,2019-01-01,5.9
Nitrogen dioxide (NO2),ppb,UHF42,402.0,West Queens,2019-01-01,18.7
Fine particles (PM 2.5),mcg/m3,UHF34,410.0,Rockaways,2019-01-01,5.6
Fine particles (PM 2.5),mcg/m3,UHF34,205.0,Sunset Park,2019-01-01,7.3
Fine particles (PM 2.5),mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,2019-01-01,6.2
Nitrogen dioxide (NO2),ppb,UHF42,504.0,South Beach - Tottenville,2019-01-01,10.2
Nitrogen dioxide (NO2),ppb,CD,212.0,Williamsbridge and Baychester (CD12),2019-01-01,14.2
Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),2019-01-01,22.2
Nitrogen dioxide (NO2),ppb,Citywide,1.0,New York City,2019-01-01,15.6
Nitrogen dioxide (NO2),ppb,UHF42,101.0,Kingsbridge - Riverdale,2019-01-01,13.5
Nitrogen dioxide (NO2),ppb,CD,313.0,Coney Island (CD13),2019-01-01,13.0
Nitrogen dioxide (NO2),ppb,CD,315.0,Sheepshead Bay (CD15),2019-01-01,13.6
Nitrogen dioxide (NO2),ppb,CD,211.0,Morris Park and Bronxdale (CD11),2019-01-01,15.5
Nitrogen dioxide (NO2),ppb,UHF42,502.0,Stapleton - St. George,2019-01-01,13.3
Nitrogen dioxide (NO2),ppb,UHF34,101.0,Kingsbridge - Riverdale,2019-01-01,13.5
Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,2019-01-01,7.0
Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,2019-01-01,17.7
Nitrogen dioxide (NO2),ppb,UHF34,104.0,Pelham - Throgs Neck,2019-01-01,15.5
Nitrogen dioxide (NO2),ppb,UHF34,306308.0,Chelsea-Village,2019-01-01,25.2
Nitrogen dioxide (NO2),ppb,UHF34,211.0,Williamsburg - Bushwick,2019-01-01,19.7
Nitrogen dioxide (NO2),ppb,UHF34,309310.0,Union Square-Lower Manhattan,2019-01-01,22.4
Nitrogen dioxide (NO2),ppb,UHF42,405.0,Ridgewood - Forest Hills,2019-01-01,16.2
Nitrogen dioxide (NO2),ppb,UHF42,503.0,Willowbrook,2019-01-01,12.2
Annual vehicle miles traveled (trucks),per square mile,UHF42,104.0,Pelham - Throgs Neck,2019-01-01,5.3
Annual vehicle miles traveled (trucks),per square mile,CD,107.0,Upper West Side (CD7),2019-01-01,9.1
Annual vehicle miles traveled (trucks),per square mile,CD,407.0,Flushing and Whitestone (CD7),2019-01-01,3.2
Annual vehicle miles traveled (cars),per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),2019-01-01,62.6
Annual vehicle miles traveled (cars),per square mile,CD,306.0,Park Slope and Carroll Gardens (CD6),2019-01-01,85.9
Annual vehicle miles traveled (cars),per square mile,CD,104.0,Clinton and Chelsea (CD4),2019-01-01,147.4
Annual vehicle miles traveled (cars),per square mile,UHF42,405.0,Ridgewood - Forest Hills,2019-01-01,63.0
Annual vehicle miles traveled (cars),per square mile,UHF42,305.0,Upper East Side,2019-01-01,111.1
Annual vehicle miles traveled (cars),per square mile,UHF42,103.0,Fordham - Bronx Pk,2019-01-01,56.2
Annual vehicle miles traveled (cars),per square mile,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2019-01-01,176.5
Annual vehicle miles traveled (cars),per square mile,CD,406.0,Rego Park and Forest Hills (CD6),2019-01-01,85.6
Annual vehicle miles traveled (trucks),per square mile,UHF42,105.0,Crotona -Tremont,2019-01-01,9.1
Annual vehicle miles traveled (cars),per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2019-01-01,77.6
Annual vehicle miles traveled (trucks),per square mile,UHF42,306.0,Chelsea - Clinton,2019-01-01,9.1
Annual vehicle miles traveled (trucks),per square mile,UHF42,406.0,Fresh Meadows,2019-01-01,5.4
Annual vehicle miles traveled (trucks),per square mile,UHF42,202.0,Downtown - Heights - Slope,2019-01-01,6.9
Annual vehicle miles traveled (cars),per square mile,UHF42,406.0,Fresh Meadows,2019-01-01,73.9
Annual vehicle miles traveled (cars),per square mile,UHF42,306.0,Chelsea - Clinton,2019-01-01,118.3
Annual vehicle miles traveled (trucks),per square mile,CD,205.0,Fordham and University Heights (CD5),2019-01-01,10.3
Annual vehicle miles traveled (cars),per square mile,CD,305.0,East New York and Starrett City (CD5),2019-01-01,54.7
Annual vehicle miles traveled (cars),per square mile,CD,205.0,Fordham and University Heights (CD5),2019-01-01,87.9
Annual vehicle miles traveled (cars),per square mile,UHF42,202.0,Downtown - Heights - Slope,2019-01-01,116.2
Annual vehicle miles traveled (cars),per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2019-01-01,56.6
Annual vehicle miles traveled (trucks),per square mile,UHF42,102.0,Northeast Bronx,2019-01-01,3.9
Annual vehicle miles traveled (cars),per square mile,UHF42,204.0,East New York,2019-01-01,51.7
Annual vehicle miles traveled (cars),per square mile,UHF42,104.0,Pelham - Throgs Neck,2019-01-01,57.8
Annual vehicle miles traveled (trucks),per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2019-01-01,0.6
Annual vehicle miles traveled (cars),per square mile,UHF42,410.0,Rockaways,2019-01-01,13.0
Annual vehicle miles traveled (cars),per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2019-01-01,63.2
Annual vehicle miles traveled (cars),per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2019-01-01,42.2
Annual vehicle miles traveled (cars),per square mile,UHF42,206.0,Borough Park,2019-01-01,66.2
Annual vehicle miles traveled (trucks),per square mile,CD,201.0,Mott Haven and Melrose (CD1),2019-01-01,7.6
Annual vehicle miles traveled (cars),per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2019-01-01,132.2
Annual vehicle miles traveled (cars),per square mile,UHF42,106.0,High Bridge - Morrisania,2019-01-01,69.9
Annual vehicle miles traveled (cars),per square mile,CD,201.0,Mott Haven and Melrose (CD1),2019-01-01,73.8
Annual vehicle miles traveled (cars),per square mile,CD,202.0,Hunts Point and Longwood (CD2),2019-01-01,46.5
Annual vehicle miles traveled (trucks),per square mile,UHF42,409.0,Southeast Queens,2019-01-01,1.9
Annual vehicle miles traveled (trucks),per square mile,UHF42,206.0,Borough Park,2019-01-01,2.0
Annual vehicle miles traveled (cars),per square mile,UHF42,309.0,Union Square - Lower East Side,2019-01-01,113.2
Annual vehicle miles traveled (trucks),per square mile,UHF42,201.0,Greenpoint,2019-01-01,7.2
Annual vehicle miles traveled (trucks),per square mile,CD,212.0,Williamsbridge and Baychester (CD12),2019-01-01,3.7
Annual vehicle miles traveled (cars),per square mile,CD,410.0,South Ozone Park and Howard Beach (CD10),2019-01-01,73.8
Annual vehicle miles traveled (cars),per square mile,CD,412.0,Jamaica and Hollis (CD12),2019-01-01,36.3
Annual vehicle miles traveled (cars),per square mile,CD,108.0,Upper East Side (CD8),2019-01-01,123.4
Annual vehicle miles traveled (cars),per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2019-01-01,64.9
Annual vehicle miles traveled (trucks),per square mile,CD,410.0,South Ozone Park and Howard Beach (CD10),2019-01-01,2.0
Annual vehicle miles traveled (trucks),per square mile,CD,413.0,Queens Village (CD13),2019-01-01,1.6
Annual vehicle miles traveled (trucks),per square mile,UHF42,502.0,Stapleton - St. George,2019-01-01,2.2
Annual vehicle miles traveled (cars),per square mile,UHF42,402.0,West Queens,2019-01-01,94.7
Annual vehicle miles traveled,per square mile,UHF42,207.0,East Flatbush - Flatbush,2019-01-01,60.2
Annual vehicle miles traveled,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2019-01-01,69.0
Annual vehicle miles traveled,per square mile,CD,403.0,Jackson Heights (CD3),2019-01-01,76.1
Annual vehicle miles traveled,per square mile,CD,404.0,Elmhurst and Corona (CD4),2019-01-01,80.9
Annual vehicle miles traveled,per square mile,UHF42,407.0,Southwest Queens,2019-01-01,57.8
Annual vehicle miles traveled,per square mile,CD,317.0,East Flatbush (CD17),2019-01-01,65.4
Annual vehicle miles traveled,per square mile,CD,203.0,Morrisania and Crotona (CD3),2019-01-01,43.4
Annual vehicle miles traveled (trucks),per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2019-01-01,9.7
Annual vehicle miles traveled (trucks),per square mile,UHF42,107.0,Hunts Point - Mott Haven,2019-01-01,4.3
Annual vehicle miles traveled (trucks),per square mile,CD,304.0,Bushwick (CD4),2019-01-01,1.7
Annual vehicle miles traveled (cars),per square mile,CD,315.0,Sheepshead Bay (CD15),2019-01-01,52.6
Annual vehicle miles traveled (cars),per square mile,CD,413.0,Queens Village (CD13),2019-01-01,72.4
Annual vehicle miles traveled (trucks),per square mile,Borough,4.0,Queens,2019-01-01,2.8
Annual vehicle miles traveled (cars),per square mile,CD,317.0,East Flatbush (CD17),2019-01-01,61.5
Annual vehicle miles traveled (cars),per square mile,UHF42,208.0,Canarsie - Flatlands,2019-01-01,45.3
Annual vehicle miles traveled (cars),per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2019-01-01,168.7
Annual vehicle miles traveled,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2019-01-01,57.4
Annual vehicle miles traveled,per square mile,UHF42,208.0,Canarsie - Flatlands,2019-01-01,47.0
Annual vehicle miles traveled,per square mile,Borough,1.0,Bronx,2019-01-01,66.0
Annual vehicle miles traveled,per square mile,Borough,2.0,Brooklyn,2019-01-01,66.5
Annual vehicle miles traveled,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2019-01-01,188.2
Annual vehicle miles traveled,per square mile,UHF42,308.0,Greenwich Village - SoHo,2019-01-01,142.9
Annual vehicle miles traveled,per square mile,CD,304.0,Bushwick (CD4),2019-01-01,51.3
Annual vehicle miles traveled (trucks),per square mile,UHF42,207.0,East Flatbush - Flatbush,2019-01-01,1.9
Annual vehicle miles traveled (trucks),per square mile,CD,501.0,St. George and Stapleton (CD1),2019-01-01,2.0
Nitrogen dioxide (NO2),ppb,UHF34,207.0,East Flatbush - Flatbush,2019-01-01,16.3
Annual vehicle miles traveled (trucks),per square mile,Borough,1.0,Bronx,2019-01-01,5.1
Annual vehicle miles traveled (trucks),per square mile,UHF42,407.0,Southwest Queens,2019-01-01,2.4
Annual vehicle miles traveled (trucks),per square mile,UHF42,208.0,Canarsie - Flatlands,2019-01-01,0.8
Annual vehicle miles traveled (trucks),per square mile,CD,303.0,Bedford Stuyvesant (CD3),2019-01-01,2.5
Annual vehicle miles traveled (trucks),per square mile,CD,317.0,East Flatbush (CD17),2019-01-01,2.2
Annual vehicle miles traveled (trucks),per square mile,CD,102.0,Greenwich Village and Soho (CD2),2019-01-01,9.2
Annual vehicle miles traveled (trucks),per square mile,CD,412.0,Jamaica and Hollis (CD12),2019-01-01,1.6
Annual vehicle miles traveled (trucks),per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2019-01-01,7.0
Annual vehicle miles traveled (trucks),per square mile,CD,203.0,Morrisania and Crotona (CD3),2019-01-01,3.2
Annual vehicle miles traveled (trucks),per square mile,CD,318.0,Flatlands and Canarsie (CD18),2019-01-01,1.0
Annual vehicle miles traveled (trucks),per square mile,CD,204.0,Highbridge and Concourse (CD4),2019-01-01,10.8
Annual vehicle miles traveled (trucks),per square mile,CD,404.0,Elmhurst and Corona (CD4),2019-01-01,4.9
Annual vehicle miles traveled (trucks),per square mile,CD,206.0,Belmont and East Tremont (CD6),2019-01-01,8.9
Annual vehicle miles traveled (trucks),per square mile,CD,306.0,Park Slope and Carroll Gardens (CD6),2019-01-01,4.6
Annual vehicle miles traveled (trucks),per square mile,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2019-01-01,7.6
Nitrogen dioxide (NO2),ppb,CD,202.0,Hunts Point and Longwood (CD2),2019-01-01,19.0
Annual vehicle miles traveled (trucks),per square mile,CD,105.0,Midtown (CD5),2019-01-01,12.5
Annual vehicle miles traveled (trucks),per square mile,CD,316.0,Brownsville (CD16),2019-01-01,2.4
Nitrogen dioxide (NO2),ppb,CD,101.0,Financial District (CD1),2019-01-01,24.3
Annual vehicle miles traveled (trucks),per square mile,CD,307.0,Sunset Park (CD7),2019-01-01,5.6
Annual vehicle miles traveled (trucks),per square mile,CD,311.0,Bensonhurst (CD11),2019-01-01,1.4
Nitrogen dioxide (NO2),ppb,CD,407.0,Flushing and Whitestone (CD7),2019-01-01,16.3
Annual vehicle miles traveled (trucks),per square mile,UHF42,408.0,Jamaica,2019-01-01,1.4
Annual vehicle miles traveled (cars),per square mile,UHF42,408.0,Jamaica,2019-01-01,45.3
Annual vehicle miles traveled (cars),per square mile,Borough,2.0,Brooklyn,2019-01-01,62.1
Annual vehicle miles traveled (cars),per square mile,UHF42,207.0,East Flatbush - Flatbush,2019-01-01,56.6
Annual vehicle miles traveled (trucks),per square mile,CD,403.0,Jackson Heights (CD3),2019-01-01,3.4
Annual vehicle miles traveled (trucks),per square mile,CD,503.0,Tottenville and Great Kills (CD3),2019-01-01,0.7
Annual vehicle miles traveled (cars),per square mile,CD,303.0,Bedford Stuyvesant (CD3),2019-01-01,64.3
Annual vehicle miles traveled (cars),per square mile,CD,304.0,Bushwick (CD4),2019-01-01,48.2
Annual vehicle miles traveled (cars),per square mile,CD,318.0,Flatlands and Canarsie (CD18),2019-01-01,42.2
Nitrogen dioxide (NO2),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),2019-01-01,18.2
Fine particles (PM 2.5),mcg/m3,UHF42,106.0,High Bridge - Morrisania,2019-01-01,7.1
Annual vehicle miles traveled (cars),per square mile,CD,403.0,Jackson Heights (CD3),2019-01-01,70.6
Annual vehicle miles traveled (cars),per square mile,UHF42,107.0,Hunts Point - Mott Haven,2019-01-01,51.4
Annual vehicle miles traveled (cars),per square mile,CD,503.0,Tottenville and Great Kills (CD3),2019-01-01,11.9
Annual vehicle miles traveled (cars),per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2019-01-01,127.4
Annual vehicle miles traveled (trucks),per square mile,Borough,2.0,Brooklyn,2019-01-01,2.7
Annual vehicle miles traveled (trucks),per square mile,UHF42,308.0,Greenwich Village - SoHo,2019-01-01,10.1
Annual vehicle miles traveled (cars),per square mile,UHF42,407.0,Southwest Queens,2019-01-01,54.2
Annual vehicle miles traveled (cars),per square mile,Borough,1.0,Bronx,2019-01-01,59.3
Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,2019-01-01,7.4
Fine particles (PM 2.5),mcg/m3,UHF42,204.0,East New York,2019-01-01,6.6
Fine particles (PM 2.5),mcg/m3,CD,401.0,Long Island City and Astoria (CD1),2019-01-01,7.2
Fine particles (PM 2.5),mcg/m3,UHF42,201.0,Greenpoint,2019-01-01,8.6
Nitrogen dioxide (NO2),ppb,CD,312.0,Borough Park (CD12),2019-01-01,17.0
Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),2019-01-01,7.0
Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),2019-01-01,7.2
Fine particles (PM 2.5),mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),2019-01-01,6.7
Fine particles (PM 2.5),mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),2019-01-01,6.7
Fine particles (PM 2.5),mcg/m3,CD,312.0,Borough Park (CD12),2019-01-01,6.4
Fine particles (PM 2.5),mcg/m3,UHF42,105.0,Crotona -Tremont,2019-01-01,7.2
Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2019-01-01,6.3
Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),2019-01-01,6.4
Fine particles (PM 2.5),mcg/m3,CD,315.0,Sheepshead Bay (CD15),2019-01-01,6.1
Fine particles (PM 2.5),mcg/m3,CD,407.0,Flushing and Whitestone (CD7),2019-01-01,6.7
Fine particles (PM 2.5),mcg/m3,UHF34,403.0,Flushing - Clearview,2019-01-01,6.6
Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,2019-01-01,7.1
Fine particles (PM 2.5),mcg/m3,UHF42,205.0,Sunset Park,2019-01-01,7.3
Nitrogen dioxide (NO2),ppb,UHF42,303.0,East Harlem,2019-01-01,19.4
Nitrogen dioxide (NO2),ppb,UHF42,406.0,Fresh Meadows,2019-01-01,15.4
Nitrogen dioxide (NO2),ppb,UHF42,104.0,Pelham - Throgs Neck,2019-01-01,15.5
Fine particles (PM 2.5),mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),2019-01-01,7.7
Fine particles (PM 2.5),mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2019-01-01,9.4
Fine particles (PM 2.5),mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),2019-01-01,7.8
Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2019-01-01,7.2
Fine particles (PM 2.5),mcg/m3,CD,307.0,Sunset Park (CD7),2019-01-01,7.4
Fine particles (PM 2.5),mcg/m3,CD,314.0,Flatbush and Midwood (CD14),2019-01-01,6.2
Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,2019-01-01,19.7
Fine particles (PM 2.5),mcg/m3,CD,316.0,Brownsville (CD16),2019-01-01,6.7
Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2019-01-01,19.9
Annual vehicle miles traveled,per square mile,UHF42,103.0,Fordham - Bronx Pk,2019-01-01,60.0
Annual vehicle miles traveled,per square mile,UHF42,303.0,East Harlem,2019-01-01,147.9
Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),2019-01-01,16.2
Nitrogen dioxide (NO2),ppb,CD,307.0,Sunset Park (CD7),2019-01-01,18.5
Annual vehicle miles traveled,per square mile,UHF42,304.0,Upper West Side,2019-01-01,143.5
Annual vehicle miles traveled,per square mile,UHF42,211.0,Williamsburg - Bushwick,2019-01-01,49.8
Nitrogen dioxide (NO2),ppb,CD,305.0,East New York and Starrett City (CD5),2019-01-01,15.4
Annual vehicle miles traveled,per square mile,UHF42,302.0,Central Harlem - Morningside Heights,2019-01-01,108.3
Annual vehicle miles traveled,per square mile,UHF42,406.0,Fresh Meadows,2019-01-01,80.9
Annual vehicle miles traveled,per square mile,UHF42,306.0,Chelsea - Clinton,2019-01-01,136.0
Annual vehicle miles traveled,per square mile,UHF42,101.0,Kingsbridge - Riverdale,2019-01-01,80.8
Annual vehicle miles traveled,per square mile,CD,312.0,Borough Park (CD12),2019-01-01,70.7
Annual vehicle miles traveled,per square mile,CD,401.0,Long Island City and Astoria (CD1),2019-01-01,43.5
Annual vehicle miles traveled,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2019-01-01,44.5
Annual vehicle miles traveled,per square mile,CD,502.0,South Beach and Willowbrook (CD2),2019-01-01,26.9
Annual vehicle miles traveled,per square mile,CD,101.0,Financial District (CD1),2019-01-01,116.3
Annual vehicle miles traveled (trucks),per square mile,UHF42,106.0,High Bridge - Morrisania,2019-01-01,9.0
Annual vehicle miles traveled (cars),per square mile,UHF42,310.0,Lower Manhattan,2019-01-01,102.6
Annual vehicle miles traveled,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2019-01-01,113.9
Annual vehicle miles traveled,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2019-01-01,80.2
Annual vehicle miles traveled,per square mile,UHF42,206.0,Borough Park,2019-01-01,69.7
Annual vehicle miles traveled,per square mile,UHF42,309.0,Union Square - Lower East Side,2019-01-01,124.4
Annual vehicle miles traveled,per square mile,UHF42,205.0,Sunset Park,2019-01-01,101.6
Annual vehicle miles traveled,per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2019-01-01,82.6
Annual vehicle miles traveled,per square mile,UHF42,403.0,Flushing - Clearview,2019-01-01,42.3
Annual vehicle miles traveled,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2019-01-01,73.9
Annual vehicle miles traveled,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2019-01-01,84.0
Annual vehicle miles traveled,per square mile,CD,110.0,Central Harlem (CD10),2019-01-01,84.5
Annual vehicle miles traveled,per square mile,CD,112.0,Washington Heights and Inwood (CD12),2019-01-01,151.5
Annual vehicle miles traveled (trucks),per square mile,UHF42,101.0,Kingsbridge - Riverdale,2019-01-01,5.0
Annual vehicle miles traveled (trucks),per square mile,UHF42,401.0,Long Island City - Astoria,2019-01-01,4.2
Annual vehicle miles traveled (trucks),per square mile,CD,112.0,Washington Heights and Inwood (CD12),2019-01-01,8.5
Annual vehicle miles traveled (trucks),per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2019-01-01,4.9
Annual vehicle miles traveled (trucks),per square mile,CD,312.0,Borough Park (CD12),2019-01-01,1.8
Annual vehicle miles traveled (trucks),per square mile,UHF42,403.0,Flushing - Clearview,2019-01-01,3.4
Annual vehicle miles traveled (trucks),per square mile,CD,406.0,Rego Park and Forest Hills (CD6),2019-01-01,4.3
Annual vehicle miles traveled (cars),per square mile,UHF42,403.0,Flushing - Clearview,2019-01-01,37.6
Annual vehicle miles traveled (cars),per square mile,UHF42,303.0,East Harlem,2019-01-01,135.8
Annual vehicle miles traveled,per square mile,CD,104.0,Clinton and Chelsea (CD4),2019-01-01,161.5
